"CWE-ID","Project-Name","Method-ID","Fix Commit","Parent Commit","Badness","Tool-ID","Size","Start","End"
"CWE-755","tomcat","java/org/apache/catalina/servlets/WebdavServlet.java$service","7d93527254d9e9371b342800617f20d13c8b85ad","4545dcce444aa619374a659cb450dbbd0be3c921","true","TOOL ID","41","302","343"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/management/internal/cli/functions/FetchSharedConfigurationStatusFunction.java$getRequiredPermissions","aa469239860778eb46e09dd7b390aee08f152480","82f41a489fb5a127fc760c209f1f05190a76da9e","true","TOOL ID","3","53","56"
"CWE-20","struts","core/src/main/java/org/apache/struts2/result/StrutsResultSupport.java$execute","b3bad5ea44f3fd9edb2cb491192c5900f46d45d","1fec084542c3bfe9c6733a947b3798210f73f8e8","true","TOOL ID","3","202","205"
"CWE-352","cxf-fediz","plugins/spring/src/main/java/org/apache/cxf/fediz/spring/web/FederationAuthenticationFilter.java$attemptAuthentication","acdbe8c213576792dd95d87315bcc181ea61b57f","","false","TOOL ID","28","56","84"
"CWE-352","cxf-fediz","plugins/spring/src/main/java/org/apache/cxf/fediz/spring/web/FederationAuthenticationFilter.java$getResponseToken","acdbe8c213576792dd95d87315bcc181ea61b57f","","false","TOOL ID","8","109","117"
"CWE-352","cxf-fediz","plugins/spring/src/main/java/org/apache/cxf/fediz/spring/web/FederationAuthenticationFilter.java$isTokenExpired","acdbe8c213576792dd95d87315bcc181ea61b57f","","false","TOOL ID","21","86","107"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/management/internal/cli/functions/FetchSharedConfigurationStatusFunction.java$execute","6df14c8b1e3c644f9f810149e80bba0c2f073dab","6501fb55edc11291e06d285227d5714a416916b0","true","TOOL ID","14","33","47"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/management/internal/cli/functions/FetchSharedConfigurationStatusFunction.java$getId","6df14c8b1e3c644f9f810149e80bba0c2f073dab","6501fb55edc11291e06d285227d5714a416916b0","true","TOOL ID","3","49","52"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$doRemoveConfirm","a222f2d9d1bca3422e6a462a7f587ae325455b80","0c80b2744b97136dede5dc45952aac304985836d","true","TOOL ID","17","1210","1227"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$doSleep","a222f2d9d1bca3422e6a462a7f587ae325455b80","0c80b2744b97136dede5dc45952aac304985836d","true","TOOL ID","35","1050","1085"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$stop","a222f2d9d1bca3422e6a462a7f587ae325455b80","0c80b2744b97136dede5dc45952aac304985836d","true","TOOL ID","25","447","472"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$rename","a222f2d9d1bca3422e6a462a7f587ae325455b80","0c80b2744b97136dede5dc45952aac304985836d","true","TOOL ID","16","910","926"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$doNameFreeCheck","a222f2d9d1bca3422e6a462a7f587ae325455b80","0c80b2744b97136dede5dc45952aac304985836d","true","TOOL ID","14","1404","1418"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$start","a222f2d9d1bca3422e6a462a7f587ae325455b80","0c80b2744b97136dede5dc45952aac304985836d","true","TOOL ID","30","401","431"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$startConnection","a222f2d9d1bca3422e6a462a7f587ae325455b80","0c80b2744b97136dede5dc45952aac304985836d","true","TOOL ID","18","523","541"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$stopConnection","a222f2d9d1bca3422e6a462a7f587ae325455b80","0c80b2744b97136dede5dc45952aac304985836d","true","TOOL ID","10","547","557"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$doWakeup","a222f2d9d1bca3422e6a462a7f587ae325455b80","0c80b2744b97136dede5dc45952aac304985836d","true","TOOL ID","37","1005","1042"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$doConfigSubmit","a222f2d9d1bca3422e6a462a7f587ae325455b80","0c80b2744b97136dede5dc45952aac304985836d","true","TOOL ID","31","871","902"
"CWE-863","gerrit-trigger-plugin","src/main/java/com/sonyericsson/hudson/plugins/gerrit/trigger/GerritServer.java$setConfig","a222f2d9d1bca3422e6a462a7f587ae325455b80","0c80b2744b97136dede5dc45952aac304985836d","true","TOOL ID","2","237","239"
"CWE-22","hadoop","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileUtil.java$unZip","cedc28d4ab2a27ba47e15ab2711218d96ec88d2","","false","TOOL ID","41","620","661"
"CWE-22","hadoop","hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileUtil.java$unpackEntries","cedc28d4ab2a27ba47e15ab2711218d96ec88d2","","false","TOOL ID","47","744","791"
"CWE-89","hive","jdbc/src/java/org/apache/hive/jdbc/HivePreparedStatement.java$setBinaryStream","0330c1c0b62f3c2e6a4744048578dea55193b62","b7b3f881f4840430378a27131278876a34368995","true","TOOL ID","3","277","280"
"CWE-89","hive","jdbc/src/java/org/apache/hive/jdbc/HivePreparedStatement.java$setString","0330c1c0b62f3c2e6a4744048578dea55193b62","b7b3f881f4840430378a27131278876a34368995","true","TOOL ID","3","705","708"
"CWE-863","tomcat80","java/org/apache/catalina/core/NamingContextListener.java$removeResourceLink","824c7dc781056442046db0ae34bcf1497f23f44c","","false","TOOL ID","9","1264","1273"
"CWE-863","tomcat80","java/org/apache/catalina/core/NamingContextListener.java$lifecycleEvent","824c7dc781056442046db0ae34bcf1497f23f44c","","false","TOOL ID","131","215","346"
"CWE-863","tomcat80","java/org/apache/catalina/core/NamingContextListener.java$addResourceLink","824c7dc781056442046db0ae34bcf1497f23f44c","","false","TOOL ID","28","1132","1160"
"CWE-611_CWE-22","spring-framework","spring-web/src/main/java/org/springframework/http/converter/xml/Jaxb2RootElementHttpMessageConverter.java$processSource","c6503ebbf7c9e21ff022c58706dbac5417b2b5eb","","false","TOOL ID","21","115","136"
"CWE-20","hadoop","hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/linux/runtime/DockerLinuxContainerRuntime.java$launchContainer","0319e74c2512d47d47ab9df834f5b6455be7d968","","false","TOOL ID","149","408","557"
"CWE-20","hadoop","hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/linux/runtime/DockerLinuxContainerRuntime.java$getIpAndHost","0319e74c2512d47d47ab9df834f5b6455be7d968","","false","TOOL ID","32","609","641"
"CWE-89","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/resources/jdbc/SimpleSearchQueryConverter.java$comparisonClause","b384a650a122e42d75e8cbb5624d0274a65cd848","","false","TOOL ID","42","133","175"
"CWE-863","geode","geode-connectors/src/main/java/org/apache/geode/connectors/jdbc/internal/cli/DestroyMappingFunction.java$createNotFoundResult","49d28f93fd2ef069693ce15d124ef3a29f22fb7d","","false","TOOL ID","3","80","83"
"CWE-399","tomcat","java/org/apache/coyote/http11/Http11Processor.java$Http11Processor","e28dd578fad90a6d5726ec34f3245c9f99d909a5","c8c7e8d528749ff2968f069e19d19cb0dde07214","true","TOOL ID","12","51","63"
"CWE-399","tomcat","java/org/apache/coyote/http11/Http11AprProtocol.java$createProcessor","b1c8477e3e3ee635d19cc4d5987c2b157431e0c1","c89275bf2f97675bae612b9e193233c08738e8f3","true","TOOL ID","22","299","321"
"CWE-611","syncope","core/workflow-activiti/src/main/java/org/apache/syncope/core/workflow/activiti/ActivitiDeployUtils.java$deployModel","979c28abf2587c73b57d20e4b892410fdd336f0","7915c896f7c0b922714fda4eb47bc5b4042997be","true","TOOL ID","32","55","87"
"CWE-79","wicket-jquery-ui","wicket-jquery-ui-samples/src/main/java/com/googlecode/wicket/jquery/ui/samples/kendoui/editor/DefaultEditorPage.java$DefaultEditorPage","42294cc890536459b13cf16844cd65cccf66578","82d81bf704bef90b42f62aecbcc7e8c460814b67","true","TOOL ID","26","14","40"
"CWE-264","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/xml/MetaConstraintBuilder.java$buildMetaConstraint","fd4eaed7fb930db6a5e4c03742b4b3adcfecc90e","c489416f699a46859c134796b3ccfea41ef3ce52","true","TOOL ID","45","58","103"
"CWE-611","WxJava","weixin-java-pay/src/main/java/com/github/binarywang/wxpay/bean/result/BaseWxPayResult.java$getXmlDoc","6272639f02e397fed40828a2d0da66c30264bc0e","","false","TOOL ID","15","187","202"
"CWE-200","tomcat80","java/org/apache/tomcat/util/net/Nio2Endpoint.java$completed","ec10b8c785d1db91fe58946436f854dde04410fd","","false","TOOL ID","59","900","959"
"CWE-287","kafka","clients/src/main/java/org/apache/kafka/common/security/plain/PlainSaslServer.java$evaluateResponse","0b4daa4bf48517b4b3e9cda11692e80ade620b0","565455eae21d883e0a69f6a80e891a08aa2fb698","true","TOOL ID","46","58","104"
"CWE-287","kafka","clients/src/main/java/org/apache/kafka/common/security/plain/PlainSaslServer.java$getAuthorizationID","0b4daa4bf48517b4b3e9cda11692e80ade620b0","565455eae21d883e0a69f6a80e891a08aa2fb698","true","TOOL ID","5","106","111"
"CWE-552","spring-framework","spring-web/src/main/java/org/springframework/web/accept/PathExtensionContentNegotiationStrategy.java$handleNoMatch","03f547eb9868f48f44d59b56067d4ac4740672c3","","false","TOOL ID","9","110","119"
"CWE-264","openjpa","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractBrokerFactory.java$readResolve","f4ca597b9a7000a88ad6bbe556283247e9f6bc14","","false","TOOL ID","18","467","485"
"CWE-22","tomcat","java/org/apache/tomcat/websocket/Utf8Decoder.java$decodeHasArray","150bc791ac3ba40081425dd1c37a053fbb02b339","","false","TOOL ID","91","150","241"
"CWE-611","lucene-solr","solr/contrib/extraction/src/java/org/apache/solr/handler/extraction/ParseContextConfig.java$loadConfigFile","1880d4824e6c5f98170b9a00aad1d437ee2aa12","","false","TOOL ID","2","60","62"
"CWE-470","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/util/privilegedactions/GetDeclaredField.java$run","0ed45f37c4680998167179e631113a2c9cb5d11","f5cb7c241ddc5994817d282da9e9ce29b19dad97","true","TOOL ID","10","30","40"
"CWE-611","lucene-solr","solr/core/src/java/org/apache/solr/schema/FileExchangeRateProvider.java$reload","e5407c5a9710247e5f728aae36224a245a51f0b","","false","TOOL ID","49","160","209"
"CWE-863","geode","geode-lucene/src/main/java/org/apache/geode/cache/lucene/internal/cli/functions/LuceneListIndexFunction.java$execute","740289c61d60256c6270756bc84b9e24b76e4913","","false","TOOL ID","13","59","72"
"CWE-552","spring-framework","spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/AbstractMessageConverterMethodProcessor.java$AbstractMessageConverterMethodProcessor","03f547eb9868f48f44d59b56067d4ac4740672c3","daada71c364f0e885cdc0e9764192087d5464142","true","TOOL ID","5","62","67"
"CWE-552","spring-framework","spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/AbstractMessageConverterMethodProcessor.java$writeWithMessageConverters","03f547eb9868f48f44d59b56067d4ac4740672c3","daada71c364f0e885cdc0e9764192087d5464142","true","TOOL ID","51","102","153"
"CWE-863","geode","geode-connectors/src/main/java/org/apache/geode/connectors/jdbc/internal/cli/DescribeMappingFunction.java$getFunctionResult","49d28f93fd2ef069693ce15d124ef3a29f22fb7d","740289c61d60256c6270756bc84b9e24b76e4913","true","TOOL ID","3","29","32"
"CWE-22_CWE-352_CWE-79","geronimo","framework/modules/geronimo-kernel/src/main/java/org/apache/geronimo/kernel/repository/AbstractRepository.java$copyToRepository","aa0c2c26dde8930cad924796af7c17a13d236b16","90188cc2a4faae4ca7fd68a04a9b597b981714a5","true","TOOL ID","46","158","204"
"CWE-611","lucene-solr","solr/contrib/extraction/src/java/org/apache/solr/handler/extraction/ParseContextConfig.java$loadConfigFile","d1baf6ba593561f39e2da0a71a8440797005b55","3940e6a930bbf245b23a728d1917f850c9f6ae3e","true","TOOL ID","4","56","60"
"CWE-200","tomcat","java/org/apache/catalina/ant/ValidatorTask.java$execute","b9e06ead01984483af73f48e7861bc7897f5e84f","72613a0e2f88af789c2acc7093c82ff02b95b6d1","true","TOOL ID","38","73","111"
"CWE-502","ignite","modules/core/src/main/java/org/apache/ignite/internal/processors/rest/protocols/tcp/GridTcpRestProtocol.java$onKernalStart","82a7b8209fcf56971d12cb10410a38ed632215b","4a442662dd16e0000b057ff938ef1e6129de7d32","true","TOOL ID","14","141","155"
"CWE-502","camel","components-starter/camel-jacksonxml-starter/src/main/java/org/apache/camel/component/jacksonxml/springboot/JacksonXMLDataFormatConfiguration.java$setDisableFeatures","881e5099f94316d4a66ffbff0a3e6915829d49d","a2209dcab150df767141568731a477386d5eacdc","true","TOOL ID","2","205","207"
"CWE-611","pmd-plugin","src/main/java/hudson/plugins/pmd/parser/PmdParser.java$parse","f88399a021c22e30cb8fbac5200471d69f1b6224","4443efe03bbc96a910bde544c462b2eb1b547dbb","true","TOOL ID","35","48","83"
"CWE-79","wicket-jquery-ui","wicket-kendo-ui/src/main/java/com/googlecode/wicket/kendo/ui/widget/editor/Editor.java$convertInput","cc75fdc3e610985a5f391789d33fb70c8c9114d","7d5ba8210b178b6253996592c35fb2cabd62a435","true","TOOL ID","9","93","102"
"CWE-89","uaa","common/src/main/java/org/cloudfoundry/identity/uaa/rest/jdbc/AbstractQueryable.java$query","6bf1c0ae1abc9aaba957708e0b2dfb6a70aab826","cb1cc7709fef43aa64933754b0e3f4fc2a4f46bd","true","TOOL ID","19","83","102"
"CWE-20","tomcat80","java/org/apache/coyote/http11/InternalAprInputBuffer.java$parseRequestLine","779d5d34e68e50d2f721897050b147106992f566","273caa059fa4256d441bc6789be2708bf25a5c42","true","TOOL ID","182","122","304"
"CWE-20","tomcat80","java/org/apache/coyote/http11/InternalAprInputBuffer.java$parseHeader","779d5d34e68e50d2f721897050b147106992f566","273caa059fa4256d441bc6789be2708bf25a5c42","true","TOOL ID","158","334","492"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$PBEWithSHA1AESCBC128","413b42f4d770456508585c830cfcde95f9b0e93b","1127131c89021612c6eefa26dbe5714c194e7495","true","TOOL ID","3","261","264"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$PBEWithSHA1AESCBC256","413b42f4d770456508585c830cfcde95f9b0e93b","1127131c89021612c6eefa26dbe5714c194e7495","true","TOOL ID","3","279","282"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$ECB","413b42f4d770456508585c830cfcde95f9b0e93b","1127131c89021612c6eefa26dbe5714c194e7495","true","TOOL ID","9","58","67"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$CBC","413b42f4d770456508585c830cfcde95f9b0e93b","1127131c89021612c6eefa26dbe5714c194e7495","true","TOOL ID","3","73","76"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$RFC5649Wrap","413b42f4d770456508585c830cfcde95f9b0e93b","1127131c89021612c6eefa26dbe5714c194e7495","true","TOOL ID","3","237","240"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$OFB","413b42f4d770456508585c830cfcde95f9b0e93b","1127131c89021612c6eefa26dbe5714c194e7495","true","TOOL ID","3","91","94"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$CCM","413b42f4d770456508585c830cfcde95f9b0e93b","1127131c89021612c6eefa26dbe5714c194e7495","true","TOOL ID","3","109","112"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$PBEWithSHA256AESCBC128","413b42f4d770456508585c830cfcde95f9b0e93b","1127131c89021612c6eefa26dbe5714c194e7495","true","TOOL ID","3","291","294"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$Poly1305","413b42f4d770456508585c830cfcde95f9b0e93b","1127131c89021612c6eefa26dbe5714c194e7495","true","TOOL ID","3","201","204"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$GCM","413b42f4d770456508585c830cfcde95f9b0e93b","1127131c89021612c6eefa26dbe5714c194e7495","true","TOOL ID","3","100","103"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$PBEWithSHA256AESCBC256","413b42f4d770456508585c830cfcde95f9b0e93b","1127131c89021612c6eefa26dbe5714c194e7495","true","TOOL ID","3","309","312"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$AESGMAC","413b42f4d770456508585c830cfcde95f9b0e93b","1127131c89021612c6eefa26dbe5714c194e7495","true","TOOL ID","3","127","130"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$RFC3211Wrap","413b42f4d770456508585c830cfcde95f9b0e93b","1127131c89021612c6eefa26dbe5714c194e7495","true","TOOL ID","3","228","231"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$PBEWithSHA1AESCBC192","413b42f4d770456508585c830cfcde95f9b0e93b","1127131c89021612c6eefa26dbe5714c194e7495","true","TOOL ID","3","270","273"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$PBEWithAESCBC","413b42f4d770456508585c830cfcde95f9b0e93b","1127131c89021612c6eefa26dbe5714c194e7495","true","TOOL ID","3","249","252"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$PBEWithSHA256AESCBC192","413b42f4d770456508585c830cfcde95f9b0e93b","1127131c89021612c6eefa26dbe5714c194e7495","true","TOOL ID","3","300","303"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$CFB","413b42f4d770456508585c830cfcde95f9b0e93b","1127131c89021612c6eefa26dbe5714c194e7495","true","TOOL ID","3","82","85"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/AES.java$AESCMAC","413b42f4d770456508585c830cfcde95f9b0e93b","1127131c89021612c6eefa26dbe5714c194e7495","true","TOOL ID","3","118","121"
"CWE-119","vert.x","src/main/java/io/vertx/core/http/impl/HttpServerImpl.java$handleMessage","269a583330695d1418a4f5578f7169350b2e1332","616a034d59a8fcdb264b4bfcf3ec34bd83175ab0","true","TOOL ID","86","630","716"
"CWE-203","jetty.project","jetty-security/src/main/java/org/eclipse/jetty/security/authentication/DigestAuthenticator.java$check","042f325f1cd6e7891d72c7e668f5947b5457dc02","b1b94d870e0c8ac8d6fb9356ea4c455ddb56c20c","true","TOOL ID","64","348","412"
